101069198b,http://www.wikidata.org/entity/Q251301,Succeeded
899b,http://www.wikidata.org/entity/Q899,Succeeded
1521b,http://www.wikidata.org/entity/Q1521,Succeeded
5317b,http://www.wikidata.org/entity/Q5317,Succeeded
4152b,http://www.wikidata.org/entity/Q4152,Succeeded
80813b,http://www.wikidata.org/entity/Q80813,Succeeded
81523b,http://www.wikidata.org/entity/Q81523,Succeeded
94625b,http://www.wikidata.org/entity/Q94625,Succeeded
201773b,http://www.wikidata.org/entity/Q201773,Succeeded
133274b,http://www.wikidata.org/entity/Q133274,Succeeded
206194b,http://www.wikidata.org/entity/Q206194,Succeeded
207985b,http://www.wikidata.org/entity/Q207985,Succeeded
210957b,http://www.wikidata.org/entity/Q210957,Succeeded
208811b,http://www.wikidata.org/entity/Q208811,Succeeded
543350b,http://www.wikidata.org/entity/Q543350,Succeeded
545120b,http://www.wikidata.org/entity/Q545120,Succeeded
547013b,http://www.wikidata.org/entity/Q547013,Succeeded
549259b,http://www.wikidata.org/entity/Q549259,Succeeded
550953b,http://www.wikidata.org/entity/Q550953,Succeeded
314940b,http://www.wikidata.org/entity/Q314940,Succeeded
359242b,http://www.wikidata.org/entity/Q359242,Succeeded
368232b,http://www.wikidata.org/entity/Q368232,Succeeded
247531b,http://www.wikidata.org/entity/Q247531,Succeeded
27706b,http://www.wikidata.org/entity/Q27706,Succeeded
522946b,http://www.wikidata.org/entity/Q522946,Succeeded
523286b,http://www.wikidata.org/entity/Q523286,Succeeded
525185b,http://www.wikidata.org/entity/Q525185,Succeeded
99200b,http://www.wikidata.org/entity/Q99200,Succeeded
99250b,http://www.wikidata.org/entity/Q99250,Succeeded
99562b,http://www.wikidata.org/entity/Q99562,Succeeded
99691b,http://www.wikidata.org/entity/Q99691,Succeeded
118752b,http://www.wikidata.org/entity/Q118752,Succeeded
123017b,http://www.wikidata.org/entity/Q123017,Succeeded
125805b,http://www.wikidata.org/entity/Q125805,Succeeded
7350b,http://www.wikidata.org/entity/Q7350,Succeeded
206101b,http://www.wikidata.org/entity/Q206101,Succeeded
202163b,http://www.wikidata.org/entity/Q202163,Succeeded
127425b,http://www.wikidata.org/entity/Q127425,Succeeded
129403b,http://www.wikidata.org/entity/Q129403,Succeeded
220081b,http://www.wikidata.org/entity/Q220081,Succeeded
220805b,http://www.wikidata.org/entity/Q220805,Succeeded
221279b,http://www.wikidata.org/entity/Q221279,Succeeded
223499b,http://www.wikidata.org/entity/Q223499,Succeeded
280463b,http://www.wikidata.org/entity/Q280463,Succeeded
284195b,http://www.wikidata.org/entity/Q284195,Succeeded
289972b,http://www.wikidata.org/entity/Q289972,Succeeded
285196b,http://www.wikidata.org/entity/Q285196,Succeeded
279084b,http://www.wikidata.org/entity/Q602896,Succeeded
559107b,http://www.wikidata.org/entity/Q559107,Succeeded
557582b,http://www.wikidata.org/entity/Q557582,Succeeded
573362b,http://www.wikidata.org/entity/Q573362,Succeeded
579088b,http://www.wikidata.org/entity/Q579088,Succeeded
2976b,http://www.wikidata.org/entity/Q2976,Succeeded
57900b,http://www.wikidata.org/entity/Q57900,Succeeded
23212b,http://www.wikidata.org/entity/Q23212,Succeeded
28416b,http://www.wikidata.org/entity/Q28416,Succeeded
371071b,http://www.wikidata.org/entity/Q371071,Succeeded
374881b,http://www.wikidata.org/entity/Q374881,Succeeded
376606b,http://www.wikidata.org/entity/Q376606,Succeeded
381537b,http://www.wikidata.org/entity/Q381537,Succeeded
427273b,http://www.wikidata.org/entity/Q427273,Succeeded
421084b,http://www.wikidata.org/entity/Q421084,Succeeded
408847b,http://www.wikidata.org/entity/Q408847,Succeeded
429916b,http://www.wikidata.org/entity/Q429916,Succeeded
431458b,http://www.wikidata.org/entity/Q431458,Succeeded
435416b,http://www.wikidata.org/entity/Q435416,Succeeded
437854b,http://www.wikidata.org/entity/Q437854,Succeeded
436661b,http://www.wikidata.org/entity/Q436661,Succeeded
441865b,http://www.wikidata.org/entity/Q441865,Succeeded
443051b,http://www.wikidata.org/entity/Q443051,Succeeded
451592b,http://www.wikidata.org/entity/Q451592,Succeeded
448856b,http://www.wikidata.org/entity/Q448856,Succeeded
533156b,http://www.wikidata.org/entity/Q533156,Succeeded
541846b,http://www.wikidata.org/entity/Q541846,Succeeded
543140b,http://www.wikidata.org/entity/Q543140,Succeeded
569445b,http://www.wikidata.org/entity/Q569445,Succeeded
567643b,http://www.wikidata.org/entity/Q567643,Succeeded
569877b,http://www.wikidata.org/entity/Q569877,Succeeded
570560b,http://www.wikidata.org/entity/Q570560,Succeeded
571019b,http://www.wikidata.org/entity/Q571019,Succeeded
429308b,http://www.wikidata.org/entity/Q429308,Succeeded
429512b,http://www.wikidata.org/entity/Q429512,Succeeded
429253b,http://www.wikidata.org/entity/Q429253,Succeeded
429233b,http://www.wikidata.org/entity/Q429233,Succeeded
429711b,http://www.wikidata.org/entity/Q429711,Succeeded
611964b,http://www.wikidata.org/entity/Q611964,Succeeded
615404b,http://www.wikidata.org/entity/Q615404,Succeeded
28604b,http://www.wikidata.org/entity/Q28604,Succeeded
319281b,http://www.wikidata.org/entity/Q319281,Succeeded
328352b,http://www.wikidata.org/entity/Q328352,Succeeded
328464b,http://www.wikidata.org/entity/Q328464,Succeeded
328623b,http://www.wikidata.org/entity/Q328623,Succeeded
250951b,http://www.wikidata.org/entity/Q539324,Succeeded
255951b,http://www.wikidata.org/entity/Q255951,Succeeded
255644b,http://www.wikidata.org/entity/Q255644,Succeeded
250541b,http://www.wikidata.org/entity/Q250541,Succeeded
17609b,http://www.wikidata.org/entity/Q17609,Succeeded
560209b,http://www.wikidata.org/entity/Q560209,Succeeded
562206b,http://www.wikidata.org/entity/Q562206,Succeeded
564750b,http://www.wikidata.org/entity/Q564750,Succeeded
385090b,http://www.wikidata.org/entity/Q385090,Succeeded
387213b,http://www.wikidata.org/entity/Q387213,Succeeded
385142b,http://www.wikidata.org/entity/Q385142,Succeeded
398981b,http://www.wikidata.org/entity/Q398981,Succeeded
134124b,http://www.wikidata.org/entity/Q134124,Succeeded
135672b,http://www.wikidata.org/entity/Q135672,Succeeded
137501b,http://www.wikidata.org/entity/Q137501,Succeeded
233737b,http://www.wikidata.org/entity/Q233737,Succeeded
248623b,http://www.wikidata.org/entity/Q99691,Succeeded
249319b,http://www.wikidata.org/entity/Q249319,Succeeded
250212b,http://www.wikidata.org/entity/Q250212,Succeeded
333912b,http://www.wikidata.org/entity/Q333912,Succeeded
334329b,http://www.wikidata.org/entity/Q334329,Succeeded
334060b,http://www.wikidata.org/entity/Q334060,Succeeded
11819b,http://www.wikidata.org/entity/Q11819,Succeeded
151947b,http://www.wikidata.org/entity/Q151947,Succeeded
151975b,http://www.wikidata.org/entity/Q151975,Succeeded
152061b,http://www.wikidata.org/entity/Q1132137,Succeeded
143861b,http://www.wikidata.org/entity/Q143861,Succeeded
263040b,http://www.wikidata.org/entity/Q263040,Succeeded
266559b,http://www.wikidata.org/entity/Q266559,Succeeded
273480b,http://www.wikidata.org/entity/Q273480,Succeeded
168001b,http://www.wikidata.org/entity/Q168001,Succeeded
168400b,http://www.wikidata.org/entity/Q168400,Succeeded
166503b,http://www.wikidata.org/entity/Q166503,Succeeded
627250b,http://www.wikidata.org/entity/Q627250,Succeeded
456302b,http://www.wikidata.org/entity/Q456302,Succeeded
455794b,http://www.wikidata.org/entity/Q455794,Succeeded
458115b,http://www.wikidata.org/entity/Q458115,Succeeded
462372b,http://www.wikidata.org/entity/Q462372,Succeeded
463400b,http://www.wikidata.org/entity/Q463400,Succeeded
585851b,http://www.wikidata.org/entity/Q585851,Succeeded
585219b,http://www.wikidata.org/entity/Q585219,Succeeded
585947b,http://www.wikidata.org/entity/Q585947,Succeeded
593265b,http://www.wikidata.org/entity/Q593265,Succeeded
589462b,http://www.wikidata.org/entity/Q589462,Succeeded
292131b,http://www.wikidata.org/entity/Q292131,Succeeded
296392b,http://www.wikidata.org/entity/Q296392,Succeeded
302126b,http://www.wikidata.org/entity/Q302126,Succeeded
306155b,http://www.wikidata.org/entity/Q306155,Succeeded
315841b,http://www.wikidata.org/entity/Q315841,Succeeded
315745b,http://www.wikidata.org/entity/Q315745,Succeeded
316346b,http://www.wikidata.org/entity/Q316346,Succeeded
316542b,http://www.wikidata.org/entity/Q3502453,Succeeded
315240b,http://www.wikidata.org/entity/Q315240,Succeeded
316233b,http://www.wikidata.org/entity/Q316233,Succeeded
512913b,http://www.wikidata.org/entity/Q512913,Succeeded
519614b,http://www.wikidata.org/entity/Q519614,Succeeded
520543b,http://www.wikidata.org/entity/Q520543,Succeeded
520613b,http://www.wikidata.org/entity/Q520613,Succeeded
155252b,http://www.wikidata.org/entity/Q155252,Succeeded
156198b,http://www.wikidata.org/entity/Q156198,Succeeded
490364b,http://www.wikidata.org/entity/Q490364,Succeeded
494758b,http://www.wikidata.org/entity/Q494758,Succeeded
503109b,http://www.wikidata.org/entity/Q503109,Succeeded
503506b,http://www.wikidata.org/entity/Q503506,Succeeded
464416b,http://www.wikidata.org/entity/Q464416,Succeeded
471166b,http://www.wikidata.org/entity/Q471166,Succeeded
472465b,http://www.wikidata.org/entity/Q472465,Succeeded
482591b,http://www.wikidata.org/entity/Q482591,Succeeded
46313b,http://www.wikidata.org/entity/Q46313,Succeeded
47151b,http://www.wikidata.org/entity/Q47151,Succeeded
751425b,http://www.wikidata.org/entity/Q751425,Succeeded
525486b,http://www.wikidata.org/entity/Q525486,Succeeded
571380b,http://www.wikidata.org/entity/Q571380,Succeeded
571570b,http://www.wikidata.org/entity/Q571570,Succeeded
571161b,http://www.wikidata.org/entity/Q571161,Succeeded
571282b,http://www.wikidata.org/entity/Q571282,Succeeded
571467b,http://www.wikidata.org/entity/Q571467,Succeeded
511316b,http://www.wikidata.org/entity/Q511316,Succeeded
505304b,http://www.wikidata.org/entity/Q505304,Succeeded
153672b,http://www.wikidata.org/entity/Q153672,Succeeded
154563b,http://www.wikidata.org/entity/Q154563,Succeeded
17704b,http://www.wikidata.org/entity/Q17704,Succeeded
19492b,http://www.wikidata.org/entity/Q19492,Succeeded
45368b,http://www.wikidata.org/entity/Q45368,Succeeded
652705b,http://www.wikidata.org/entity/Q652705,Succeeded
649396b,http://www.wikidata.org/entity/Q649396,Succeeded
649426b,http://www.wikidata.org/entity/Q649426,Succeeded
652505b,http://www.wikidata.org/entity/Q652505,Succeeded
597759b,http://www.wikidata.org/entity/Q597759,Succeeded
596642b,http://www.wikidata.org/entity/Q596642,Succeeded
597596b,http://www.wikidata.org/entity/Q597596,Succeeded
605723b,http://www.wikidata.org/entity/Q605723,Succeeded
157298b,http://www.wikidata.org/entity/Q157298,Succeeded
54492b,http://www.wikidata.org/entity/Q54492,Succeeded
173559b,http://www.wikidata.org/entity/Q173559,Succeeded
19675b,http://www.wikidata.org/entity/Q19675,Succeeded
639716b,http://www.wikidata.org/entity/Q639716,Succeeded
642557b,http://www.wikidata.org/entity/Q642557,Succeeded
650678b,http://www.wikidata.org/entity/Q650678,Succeeded
651554b,http://www.wikidata.org/entity/Q651554,Succeeded
608787b,http://www.wikidata.org/entity/Q608787,Succeeded
609140b,http://www.wikidata.org/entity/Q609140,Succeeded
610924b,http://www.wikidata.org/entity/Q610924,Succeeded
788619b,http://www.wikidata.org/entity/Q429181,Succeeded
622930b,http://www.wikidata.org/entity/Q622930,Succeeded
959073b,http://www.wikidata.org/entity/Q959073,Succeeded
4982674b,http://www.wikidata.org/entity/Q4982674,Succeeded
2482571b,http://www.wikidata.org/entity/Q5015067,Succeeded
4982576b,http://www.wikidata.org/entity/Q4982576,Succeeded
2307722b,http://www.wikidata.org/entity/Q2307722,Succeeded
7459531b,http://www.wikidata.org/entity/Q7459531,Succeeded
179664b,http://www.wikidata.org/entity/Q179664,Succeeded
184921b,http://www.wikidata.org/entity/Q184921,Succeeded
185910b,http://www.wikidata.org/entity/Q185910,Succeeded
63504b,http://www.wikidata.org/entity/Q63504,Succeeded
636700b,http://www.wikidata.org/entity/Q636700,Succeeded
638899b,http://www.wikidata.org/entity/Q638899,Succeeded
639707b,http://www.wikidata.org/entity/Q639707,Succeeded
482589b,http://www.wikidata.org/entity/Q482589,Succeeded
656587b,http://www.wikidata.org/entity/Q20706255,Succeeded
657271b,http://www.wikidata.org/entity/Q657271,Succeeded
660310b,http://www.wikidata.org/entity/Q660310,Succeeded
655018b,http://www.wikidata.org/entity/Q655018,Succeeded
172190b,http://www.wikidata.org/entity/Q172190,Succeeded
168611b,http://www.wikidata.org/entity/Q168611,Succeeded
168579b,http://www.wikidata.org/entity/Q168579,Succeeded
168781b,http://www.wikidata.org/entity/Q168781,Succeeded
880838b,http://www.wikidata.org/entity/Q880838,Succeeded
945937b,http://www.wikidata.org/entity/Q945937,Succeeded
788639b,http://www.wikidata.org/entity/Q788639,Succeeded
1078478b,http://www.wikidata.org/entity/Q1078478,Succeeded
631448b,http://www.wikidata.org/entity/Q631448,Succeeded
648483b,http://www.wikidata.org/entity/Q648483,Succeeded
673076b,http://www.wikidata.org/entity/Q673076,Succeeded
673721b,http://www.wikidata.org/entity/Q673721,Succeeded
675964b,http://www.wikidata.org/entity/Q675964,Succeeded
341621b,http://www.wikidata.org/entity/Q341621,Succeeded
1663943b,http://www.wikidata.org/entity/Q1663943,Succeeded
1127325b,http://www.wikidata.org/entity/Q1127325,Succeeded
783403b,http://www.wikidata.org/entity/Q783403,Succeeded
48859b,http://www.wikidata.org/entity/Q48859,Succeeded
49135b,http://www.wikidata.org/entity/Q49135,Succeeded
432090b,http://www.wikidata.org/entity/Q432090,Succeeded
646236b,http://www.wikidata.org/entity/Q646236,Succeeded
29265b,http://www.wikidata.org/entity/Q29265,Succeeded
11277b,http://www.wikidata.org/entity/Q11277,Succeeded
55519b,http://www.wikidata.org/entity/Q55519,Succeeded
55399b,http://www.wikidata.org/entity/Q55399,Succeeded
55601b,http://www.wikidata.org/entity/Q55601,Succeeded
676576b,http://www.wikidata.org/entity/Q676576,Succeeded
678791b,http://www.wikidata.org/entity/Q678791,Succeeded
677527b,http://www.wikidata.org/entity/Q677527,Succeeded
678431b,http://www.wikidata.org/entity/Q2093936,Succeeded
173876b,http://www.wikidata.org/entity/Q173876,Succeeded
176603b,http://www.wikidata.org/entity/Q3463004,Succeeded
2447851b,http://www.wikidata.org/entity/Q2447851,Succeeded
2056949b,http://www.wikidata.org/entity/Q2056949,Succeeded
1769742b,http://www.wikidata.org/entity/Q1769742,Succeeded
1597847b,http://www.wikidata.org/entity/Q795156,Succeeded
2132820b,http://www.wikidata.org/entity/Q2132820,Succeeded
3046103b,http://www.wikidata.org/entity/Q3046103,Succeeded
5273b,http://www.wikidata.org/entity/Q5273,Succeeded
57370b,http://www.wikidata.org/entity/Q57370,Succeeded
157825b,http://www.wikidata.org/entity/Q157825,Succeeded
317091b,http://www.wikidata.org/entity/Q317091,Succeeded
317207b,http://www.wikidata.org/entity/Q317207,Succeeded
317398b,http://www.wikidata.org/entity/Q317398,Succeeded
317323b,http://www.wikidata.org/entity/Q317323,Succeeded
62592b,http://www.wikidata.org/entity/Q62592,Succeeded
1014446b,http://www.wikidata.org/entity/Q1014446,Succeeded
788946b,http://www.wikidata.org/entity/Q788946,Succeeded
758059b,http://www.wikidata.org/entity/Q758059,Succeeded
4205980b,http://www.wikidata.org/entity/Q4205980,Succeeded
4463578b,http://www.wikidata.org/entity/Q4463578,Succeeded
15637674b,http://www.wikidata.org/entity/Q15637674,Succeeded
7619556b,http://www.wikidata.org/entity/Q7619556,Succeeded
201992b,http://www.wikidata.org/entity/Q201992,Succeeded
201785b,http://www.wikidata.org/entity/Q201785,Succeeded
203252b,http://www.wikidata.org/entity/Q203252,Succeeded
661111b,http://www.wikidata.org/entity/Q661111,Succeeded
663819b,http://www.wikidata.org/entity/Q663819,Succeeded
664018b,http://www.wikidata.org/entity/Q664018,Succeeded
661561b,http://www.wikidata.org/entity/Q661561,Succeeded
330298b,http://www.wikidata.org/entity/Q330298,Succeeded
330935b,http://www.wikidata.org/entity/Q330935,Succeeded
332219b,http://www.wikidata.org/entity/Q332219,Succeeded
328874b,http://www.wikidata.org/entity/Q328874,Succeeded
21281417b,http://www.wikidata.org/entity/Q6981625,Succeeded
666479b,http://www.wikidata.org/entity/Q666479,Succeeded
667046b,http://www.wikidata.org/entity/Q667046,Succeeded
666911b,http://www.wikidata.org/entity/Q666911,Succeeded
667121b,http://www.wikidata.org/entity/Q667121,Succeeded
180212b,http://www.wikidata.org/entity/Q180212,Succeeded
22078047b,http://www.wikidata.org/entity/Q22078047,Succeeded
40684b,http://www.wikidata.org/entity/Q40684,Succeeded
193215b,http://www.wikidata.org/entity/Q193215,Succeeded
193375b,http://www.wikidata.org/entity/Q193375,Succeeded
432290b,http://www.wikidata.org/entity/Q432290,Succeeded
7450047b,http://www.wikidata.org/entity/Q7450047,Succeeded
7489099b,http://www.wikidata.org/entity/Q7489099,Succeeded
1107799b,http://www.wikidata.org/entity/Q1107799,Succeeded
1126955b,http://www.wikidata.org/entity/Q1126955,Succeeded
5046667b,http://www.wikidata.org/entity/Q5046667,Succeeded
5452736b,http://www.wikidata.org/entity/Q5452736,Succeeded
2736879b,http://www.wikidata.org/entity/Q2736879,Succeeded
7853242b,http://www.wikidata.org/entity/Q7853242,Succeeded
3397518b,http://www.wikidata.org/entity/Q3397518,Succeeded
130193b,http://www.wikidata.org/entity/Q130193,Succeeded
191987b,http://www.wikidata.org/entity/Q191987,Succeeded
14300b,http://www.wikidata.org/entity/Q14300,Succeeded
1090492b,http://www.wikidata.org/entity/Q1090492,Succeeded
1194822b,http://www.wikidata.org/entity/Q1194822,Succeeded
684594b,http://www.wikidata.org/entity/Q684594,Succeeded
683799b,http://www.wikidata.org/entity/Q683799,Succeeded
657005b,http://www.wikidata.org/entity/Q657005,Succeeded
175339b,http://www.wikidata.org/entity/Q175339,Succeeded
1344454b,http://www.wikidata.org/entity/Q1344454,Succeeded
1151889b,http://www.wikidata.org/entity/Q1151889,Succeeded
681294b,http://www.wikidata.org/entity/Q681294,Succeeded
679491b,http://www.wikidata.org/entity/Q679491,Succeeded
682288b,http://www.wikidata.org/entity/Q682288,Succeeded
188190b,http://www.wikidata.org/entity/Q188190,Succeeded
191739b,http://www.wikidata.org/entity/Q191739,Succeeded
788825b,http://www.wikidata.org/entity/Q788825,Succeeded
650837b,http://www.wikidata.org/entity/Q650837,Succeeded
788978b,http://www.wikidata.org/entity/Q788978,Succeeded
668922b,http://www.wikidata.org/entity/Q668922,Succeeded
625866b,http://www.wikidata.org/entity/Q625866,Succeeded
2465864b,http://www.wikidata.org/entity/Q7860478,Succeeded
2315733b,http://www.wikidata.org/entity/Q2315733,Succeeded
5188982b,http://www.wikidata.org/entity/Q5188982,Succeeded
759229b,http://www.wikidata.org/entity/Q759229,Succeeded
678759b,http://www.wikidata.org/entity/Q678759,Succeeded
